2024-06-07 15:03:26,807 INFO    StreamThr :1744645 [internal.py:wandb_internal():88] W&B internal server running at pid: 1744645, started at: 2024-06-07 15:03:26.806898
2024-06-07 15:03:26,811 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: status
2024-06-07 15:03:26,812 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: status
2024-06-07 15:03:26,816 INFO    WriterThread:1744645 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20240607_150324-21imigbv/run-21imigbv.wandb
2024-06-07 15:03:26,818 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: run_start
2024-06-07 15:03:26,820 DEBUG   HandlerThread:1744645 [system_info.py:__init__():31] System info init
2024-06-07 15:03:26,820 DEBUG   HandlerThread:1744645 [system_info.py:__init__():46] System info init done
2024-06-07 15:03:26,820 INFO    HandlerThread:1744645 [system_monitor.py:start():150] Starting system monitor
2024-06-07 15:03:26,820 INFO    SystemMonitor:1744645 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-07 15:03:26,821 INFO    HandlerThread:1744645 [system_monitor.py:probe():168] Collecting system info
2024-06-07 15:03:26,822 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started cpu
2024-06-07 15:03:26,823 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started disk
2024-06-07 15:03:26,823 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started gpu
2024-06-07 15:03:26,824 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started memory
2024-06-07 15:03:26,824 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started network
2024-06-07 15:03:26,864 DEBUG   HandlerThread:1744645 [system_info.py:probe():195] Probing system
2024-06-07 15:03:26,865 DEBUG   HandlerThread:1744645 [system_info.py:_probe_git():180] Probing git
2024-06-07 15:03:26,868 DEBUG   HandlerThread:1744645 [system_info.py:_probe_git():188] Probing git done
2024-06-07 15:03:26,868 DEBUG   HandlerThread:1744645 [system_info.py:probe():241] Probing system done
2024-06-07 15:03:26,868 DEBUG   HandlerThread:1744645 [system_monitor.py:probe():177] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-06-07T13:03:26.864875', 'startedAt': '2024-06-07T13:03:24.741433', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '/home/tbertrand/Bureau/dynamic-off-the-grid/unraveled_frank_wolfe_3_spikes.py', 'codePath': 'unraveled_frank_wolfe_3_spikes.py', 'git': {'remote': 'https://gitlab.inria.fr/blaville/dynamic-off-the-grid.git', 'commit': '6d00ccd3ccc89bdd18e75630ce6e44cff5ffccb4'}, 'email': 'tbertrand@ceremade.dauphine.fr', 'root': '/home/tbertrand/Bureau/dynamic-off-the-grid', 'host': 'P7550BERTRAND', 'username': 'tbertrand', 'executable': '/home/tbertrand/anaconda3/envs/fmicnn-condav2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.7778749999999994, 'min': 800.0, 'max': 5300.0}, 'cpu_freq_per_core': [{'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.612, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.612, 'min': 800.0, 'max': 5300.0}, {'current': 4.612, 'min': 800.0, 'max': 5300.0}, {'current': 4.612, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.678, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}], 'disk': {'total': 1831.3967514038086, 'used': 681.9199104309082}, 'gpu': 'Quadro T2000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro T2000', 'memory_total': 4066574336}], 'memory': {'total': 31.047698974609375}}
2024-06-07 15:03:26,868 INFO    HandlerThread:1744645 [system_monitor.py:probe():178] Finished collecting system info
2024-06-07 15:03:26,868 INFO    HandlerThread:1744645 [system_monitor.py:probe():181] Publishing system info
2024-06-07 15:03:26,868 DEBUG   HandlerThread:1744645 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-06-07 15:03:26,869 DEBUG   HandlerThread:1744645 [system_info.py:_save_pip():67] Saving pip packages done
2024-06-07 15:03:26,869 DEBUG   HandlerThread:1744645 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-06-07 15:03:33,855 DEBUG   HandlerThread:1744645 [system_info.py:_save_conda():86] Saving conda packages done
2024-06-07 15:03:33,856 INFO    HandlerThread:1744645 [system_monitor.py:probe():183] Finished publishing system info
2024-06-07 15:03:34,384 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: partial_history
2024-06-07 15:03:34,384 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: partial_history
2024-06-07 15:03:34,385 DEBUG   SenderThread:1744645 [sender.py:send():303] send: exit
2024-06-07 15:03:34,385 INFO    SenderThread:1744645 [sender.py:send_exit():442] handling exit code: 0
2024-06-07 15:03:34,385 INFO    SenderThread:1744645 [sender.py:send_exit():444] handling runtime: 7
2024-06-07 15:03:34,385 INFO    SenderThread:1744645 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2024-06-07 15:03:34,385 INFO    SenderThread:1744645 [sender.py:send_exit():450] send defer
2024-06-07 15:03:34,385 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,385 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 0
2024-06-07 15:03:34,386 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,386 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 0
2024-06-07 15:03:34,386 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 1
2024-06-07 15:03:34,386 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,386 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 1
2024-06-07 15:03:34,386 INFO    HandlerThread:1744645 [system_monitor.py:finish():160] Stopping system monitor
2024-06-07 15:03:34,386 DEBUG   SystemMonitor:1744645 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-06-07 15:03:34,386 DEBUG   SystemMonitor:1744645 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-06-07 15:03:34,386 DEBUG   SystemMonitor:1744645 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-06-07 15:03:34,387 INFO    HandlerThread:1744645 [interfaces.py:finish():173] Joined cpu
2024-06-07 15:03:34,387 INFO    HandlerThread:1744645 [interfaces.py:finish():173] Joined disk
2024-06-07 15:03:34,420 INFO    HandlerThread:1744645 [interfaces.py:finish():173] Joined gpu
2024-06-07 15:03:34,420 INFO    HandlerThread:1744645 [interfaces.py:finish():173] Joined memory
2024-06-07 15:03:34,420 INFO    HandlerThread:1744645 [interfaces.py:finish():173] Joined network
2024-06-07 15:03:34,421 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,421 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 1
2024-06-07 15:03:34,421 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 2
2024-06-07 15:03:34,421 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,421 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 2
2024-06-07 15:03:34,421 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,422 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 2
2024-06-07 15:03:34,422 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 3
2024-06-07 15:03:34,422 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,422 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 3
2024-06-07 15:03:34,422 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,422 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 3
2024-06-07 15:03:34,422 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 4
2024-06-07 15:03:34,422 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,422 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 4
2024-06-07 15:03:34,423 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,423 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 4
2024-06-07 15:03:34,423 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 5
2024-06-07 15:03:34,423 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,423 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 5
2024-06-07 15:03:34,423 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,423 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 5
2024-06-07 15:03:34,423 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 6
2024-06-07 15:03:34,423 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,423 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 6
2024-06-07 15:03:34,424 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,424 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 6
2024-06-07 15:03:34,424 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 7
2024-06-07 15:03:34,424 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,424 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 7
2024-06-07 15:03:34,424 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,424 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 7
2024-06-07 15:03:34,424 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 8
2024-06-07 15:03:34,424 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:03:34,424 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 8
2024-06-07 15:03:34,424 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:03:34,425 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 8
2024-06-07 15:03:34,425 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 9
2024-06-07 15:03:34,425 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
