2024-06-07 17:11:40,798 INFO    StreamThr :1882151 [internal.py:wandb_internal():88] W&B internal server running at pid: 1882151, started at: 2024-06-07 17:11:40.797912
2024-06-07 17:11:40,799 DEBUG   HandlerThread:1882151 [handler.py:handle_request():139] handle_request: status
2024-06-07 17:11:40,800 DEBUG   SenderThread:1882151 [sender.py:send_request():317] send_request: status
2024-06-07 17:11:40,804 INFO    WriterThread:1882151 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20240607_171140-1cbdtj3s/run-1cbdtj3s.wandb
2024-06-07 17:11:40,808 DEBUG   HandlerThread:1882151 [handler.py:handle_request():139] handle_request: run_start
2024-06-07 17:11:40,809 DEBUG   HandlerThread:1882151 [system_info.py:__init__():31] System info init
2024-06-07 17:11:40,809 DEBUG   HandlerThread:1882151 [system_info.py:__init__():46] System info init done
2024-06-07 17:11:40,809 INFO    HandlerThread:1882151 [system_monitor.py:start():150] Starting system monitor
2024-06-07 17:11:40,809 INFO    SystemMonitor:1882151 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-07 17:11:40,809 INFO    HandlerThread:1882151 [system_monitor.py:probe():168] Collecting system info
2024-06-07 17:11:40,809 INFO    SystemMonitor:1882151 [interfaces.py:start():168] Started cpu
2024-06-07 17:11:40,810 INFO    SystemMonitor:1882151 [interfaces.py:start():168] Started disk
2024-06-07 17:11:40,810 INFO    SystemMonitor:1882151 [interfaces.py:start():168] Started gpu
2024-06-07 17:11:40,810 INFO    SystemMonitor:1882151 [interfaces.py:start():168] Started memory
2024-06-07 17:11:40,810 INFO    SystemMonitor:1882151 [interfaces.py:start():168] Started network
2024-06-07 17:11:40,834 DEBUG   HandlerThread:1882151 [system_info.py:probe():195] Probing system
2024-06-07 17:11:40,835 DEBUG   HandlerThread:1882151 [system_info.py:_probe_git():180] Probing git
2024-06-07 17:11:40,838 DEBUG   HandlerThread:1882151 [system_info.py:_probe_git():188] Probing git done
2024-06-07 17:11:40,838 DEBUG   HandlerThread:1882151 [system_info.py:probe():241] Probing system done
2024-06-07 17:11:40,838 DEBUG   HandlerThread:1882151 [system_monitor.py:probe():177] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-06-07T15:11:40.834602', 'startedAt': '2024-06-07T15:11:40.792751', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '/home/tbertrand/Bureau/dynamic-off-the-grid/unraveled_frank_wolfe_3_spikes.py', 'codePath': 'unraveled_frank_wolfe_3_spikes.py', 'git': {'remote': 'https://gitlab.inria.fr/blaville/dynamic-off-the-grid.git', 'commit': '6d00ccd3ccc89bdd18e75630ce6e44cff5ffccb4'}, 'email': 'tbertrand@ceremade.dauphine.fr', 'root': '/home/tbertrand/Bureau/dynamic-off-the-grid', 'host': 'P7550BERTRAND', 'username': 'tbertrand', 'executable': '/home/tbertrand/anaconda3/envs/fmicnn-condav2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.747937499999999, 'min': 800.0, 'max': 5300.0}, 'cpu_freq_per_core': [{'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 3.866, 'min': 800.0, 'max': 5300.0}, {'current': 4.446, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.455, 'min': 800.0, 'max': 5300.0}], 'disk': {'total': 1831.3967514038086, 'used': 681.9613609313965}, 'gpu': 'Quadro T2000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro T2000', 'memory_total': 4066574336}], 'memory': {'total': 31.047698974609375}}
2024-06-07 17:11:40,838 INFO    HandlerThread:1882151 [system_monitor.py:probe():178] Finished collecting system info
2024-06-07 17:11:40,838 INFO    HandlerThread:1882151 [system_monitor.py:probe():181] Publishing system info
2024-06-07 17:11:40,838 DEBUG   HandlerThread:1882151 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-06-07 17:11:40,838 DEBUG   HandlerThread:1882151 [system_info.py:_save_pip():67] Saving pip packages done
2024-06-07 17:11:40,838 DEBUG   HandlerThread:1882151 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-06-07 17:11:51,080 DEBUG   HandlerThread:1882151 [system_info.py:_save_conda():86] Saving conda packages done
2024-06-07 17:11:51,083 INFO    HandlerThread:1882151 [system_monitor.py:probe():183] Finished publishing system info
2024-06-07 17:12:40,811 DEBUG   SystemMonitor:1882151 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-06-07 17:13:01,379 DEBUG   HandlerThread:1882151 [handler.py:handle_request():139] handle_request: partial_history
2024-06-07 17:13:01,380 DEBUG   HandlerThread:1882151 [handler.py:handle_request():139] handle_request: partial_history
2024-06-07 17:13:01,381 DEBUG   SenderThread:1882151 [sender.py:send():303] send: exit
