2024-06-06 00:02:38,516 INFO    StreamThr :583097 [internal.py:wandb_internal():88] W&B internal server running at pid: 583097, started at: 2024-06-06 00:02:38.516309
2024-06-06 00:02:38,517 DEBUG   HandlerThread:583097 [handler.py:handle_request():139] handle_request: status
2024-06-06 00:02:38,518 DEBUG   SenderThread:583097 [sender.py:send_request():317] send_request: status
2024-06-06 00:02:38,521 INFO    WriterThread:583097 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20240606_000238-1x4glbi8/run-1x4glbi8.wandb
2024-06-06 00:02:38,527 DEBUG   HandlerThread:583097 [handler.py:handle_request():139] handle_request: run_start
2024-06-06 00:02:38,528 DEBUG   HandlerThread:583097 [system_info.py:__init__():31] System info init
2024-06-06 00:02:38,528 DEBUG   HandlerThread:583097 [system_info.py:__init__():46] System info init done
2024-06-06 00:02:38,528 INFO    HandlerThread:583097 [system_monitor.py:start():150] Starting system monitor
2024-06-06 00:02:38,528 INFO    SystemMonitor:583097 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-06 00:02:38,528 INFO    HandlerThread:583097 [system_monitor.py:probe():168] Collecting system info
2024-06-06 00:02:38,529 INFO    SystemMonitor:583097 [interfaces.py:start():168] Started cpu
2024-06-06 00:02:38,529 INFO    SystemMonitor:583097 [interfaces.py:start():168] Started disk
2024-06-06 00:02:38,529 INFO    SystemMonitor:583097 [interfaces.py:start():168] Started gpu
2024-06-06 00:02:38,529 INFO    SystemMonitor:583097 [interfaces.py:start():168] Started memory
2024-06-06 00:02:38,530 INFO    SystemMonitor:583097 [interfaces.py:start():168] Started network
2024-06-06 00:02:38,552 DEBUG   HandlerThread:583097 [system_info.py:probe():195] Probing system
2024-06-06 00:02:38,552 DEBUG   HandlerThread:583097 [system_info.py:_probe_git():180] Probing git
2024-06-06 00:02:38,556 DEBUG   HandlerThread:583097 [system_info.py:_probe_git():188] Probing git done
2024-06-06 00:02:38,556 DEBUG   HandlerThread:583097 [system_info.py:probe():241] Probing system done
