2024-06-07 18:07:14,163 INFO    StreamThr :1947963 [internal.py:wandb_internal():88] W&B internal server running at pid: 1947963, started at: 2024-06-07 18:07:14.162998
2024-06-07 18:07:14,165 DEBUG   HandlerThread:1947963 [handler.py:handle_request():139] handle_request: status
2024-06-07 18:07:14,165 DEBUG   SenderThread:1947963 [sender.py:send_request():317] send_request: status
2024-06-07 18:07:14,166 INFO    WriterThread:1947963 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20240607_180714-1a72bdgp/run-1a72bdgp.wandb
2024-06-07 18:07:14,173 DEBUG   HandlerThread:1947963 [handler.py:handle_request():139] handle_request: run_start
2024-06-07 18:07:14,174 DEBUG   HandlerThread:1947963 [system_info.py:__init__():31] System info init
2024-06-07 18:07:14,175 DEBUG   HandlerThread:1947963 [system_info.py:__init__():46] System info init done
2024-06-07 18:07:14,175 INFO    HandlerThread:1947963 [system_monitor.py:start():150] Starting system monitor
2024-06-07 18:07:14,175 INFO    SystemMonitor:1947963 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-07 18:07:14,175 INFO    HandlerThread:1947963 [system_monitor.py:probe():168] Collecting system info
2024-06-07 18:07:14,175 INFO    SystemMonitor:1947963 [interfaces.py:start():168] Started cpu
2024-06-07 18:07:14,175 INFO    SystemMonitor:1947963 [interfaces.py:start():168] Started disk
2024-06-07 18:07:14,175 INFO    SystemMonitor:1947963 [interfaces.py:start():168] Started gpu
2024-06-07 18:07:14,176 INFO    SystemMonitor:1947963 [interfaces.py:start():168] Started memory
2024-06-07 18:07:14,176 INFO    SystemMonitor:1947963 [interfaces.py:start():168] Started network
2024-06-07 18:07:14,220 DEBUG   HandlerThread:1947963 [system_info.py:probe():195] Probing system
2024-06-07 18:07:14,221 DEBUG   HandlerThread:1947963 [system_info.py:_probe_git():180] Probing git
2024-06-07 18:07:14,224 DEBUG   HandlerThread:1947963 [system_info.py:_probe_git():188] Probing git done
2024-06-07 18:07:14,224 DEBUG   HandlerThread:1947963 [system_info.py:probe():241] Probing system done
2024-06-07 18:07:14,224 DEBUG   HandlerThread:1947963 [system_monitor.py:probe():177] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-06-07T16:07:14.220884', 'startedAt': '2024-06-07T16:07:14.157271', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '/home/tbertrand/Bureau/dynamic-off-the-grid/unraveled_frank_wolfe_3_spikes.py', 'codePath': 'unraveled_frank_wolfe_3_spikes.py', 'git': {'remote': 'https://gitlab.inria.fr/blaville/dynamic-off-the-grid.git', 'commit': '6d00ccd3ccc89bdd18e75630ce6e44cff5ffccb4'}, 'email': 'tbertrand@ceremade.dauphine.fr', 'root': '/home/tbertrand/Bureau/dynamic-off-the-grid', 'host': 'P7550BERTRAND', 'username': 'tbertrand', 'executable': '/home/tbertrand/anaconda3/envs/fmicnn-condav2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.6013124999999993, 'min': 800.0, 'max': 5300.0}, 'cpu_freq_per_core': [{'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.629, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}], 'disk': {'total': 1831.3967514038086, 'used': 681.9668655395508}, 'gpu': 'Quadro T2000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro T2000', 'memory_total': 4066574336}], 'memory': {'total': 31.047698974609375}}
2024-06-07 18:07:14,224 INFO    HandlerThread:1947963 [system_monitor.py:probe():178] Finished collecting system info
2024-06-07 18:07:14,224 INFO    HandlerThread:1947963 [system_monitor.py:probe():181] Publishing system info
2024-06-07 18:07:14,224 DEBUG   HandlerThread:1947963 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-06-07 18:07:14,225 DEBUG   HandlerThread:1947963 [system_info.py:_save_pip():67] Saving pip packages done
2024-06-07 18:07:14,225 DEBUG   HandlerThread:1947963 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-06-07 18:07:20,821 DEBUG   HandlerThread:1947963 [system_info.py:_save_conda():86] Saving conda packages done
2024-06-07 18:07:20,821 INFO    HandlerThread:1947963 [system_monitor.py:probe():183] Finished publishing system info
2024-06-07 18:07:27,500 DEBUG   HandlerThread:1947963 [handler.py:handle_request():139] handle_request: partial_history
2024-06-07 18:07:27,512 DEBUG   HandlerThread:1947963 [handler.py:handle_request():139] handle_request: partial_history
2024-06-07 18:07:27,513 DEBUG   SenderThread:1947963 [sender.py:send():303] send: exit
2024-06-07 18:07:27,514 INFO    SenderThread:1947963 [sender.py:send_exit():442] handling exit code: 0
2024-06-07 18:07:27,514 INFO    SenderThread:1947963 [sender.py:send_exit():444] handling runtime: 13
2024-06-07 18:07:27,514 INFO    SenderThread:1947963 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2024-06-07 18:07:27,514 INFO    SenderThread:1947963 [sender.py:send_exit():450] send defer
2024-06-07 18:07:27,514 DEBUG   HandlerThread:1947963 [handler.py:handle_request():139] handle_request: defer
2024-06-07 18:07:27,514 INFO    HandlerThread:1947963 [handler.py:handle_request_defer():162] handle defer: 0
2024-06-07 18:07:27,514 DEBUG   SenderThread:1947963 [sender.py:send_request():317] send_request: defer
2024-06-07 18:07:27,514 INFO    SenderThread:1947963 [sender.py:send_request_defer():459] handle sender defer: 0
2024-06-07 18:07:27,514 INFO    SenderThread:1947963 [sender.py:transition_state():463] send defer: 1
2024-06-07 18:07:27,515 DEBUG   HandlerThread:1947963 [handler.py:handle_request():139] handle_request: defer
2024-06-07 18:07:27,515 INFO    HandlerThread:1947963 [handler.py:handle_request_defer():162] handle defer: 1
2024-06-07 18:07:27,515 INFO    HandlerThread:1947963 [system_monitor.py:finish():160] Stopping system monitor
2024-06-07 18:07:27,523 DEBUG   SystemMonitor:1947963 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-06-07 18:07:27,524 DEBUG   SystemMonitor:1947963 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2024-06-07 18:07:27,524 DEBUG   SystemMonitor:1947963 [system_monitor.py:_start():141] Publishing last batch of metrics
2024-06-07 18:07:27,524 INFO    HandlerThread:1947963 [interfaces.py:finish():173] Joined cpu
2024-06-07 18:07:27,524 INFO    HandlerThread:1947963 [interfaces.py:finish():173] Joined disk
2024-06-07 18:07:27,568 INFO    HandlerThread:1947963 [interfaces.py:finish():173] Joined gpu
2024-06-07 18:07:27,568 INFO    HandlerThread:1947963 [interfaces.py:finish():173] Joined memory
2024-06-07 18:07:27,568 INFO    HandlerThread:1947963 [interfaces.py:finish():173] Joined network
2024-06-07 18:07:27,568 DEBUG   SenderThread:1947963 [sender.py:send_request():317] send_request: defer
2024-06-07 18:07:27,568 INFO    SenderThread:1947963 [sender.py:send_request_defer():459] handle sender defer: 1
2024-06-07 18:07:27,568 INFO    SenderThread:1947963 [sender.py:transition_state():463] send defer: 2
2024-06-07 18:07:27,569 DEBUG   HandlerThread:1947963 [handler.py:handle_request():139] handle_request: defer
2024-06-07 18:07:27,569 INFO    HandlerThread:1947963 [handler.py:handle_request_defer():162] handle defer: 2
2024-06-07 18:07:27,569 DEBUG   SenderThread:1947963 [sender.py:send_request():317] send_request: defer
2024-06-07 18:07:27,569 INFO    SenderThread:1947963 [sender.py:send_request_defer():459] handle sender defer: 2
2024-06-07 18:07:27,569 INFO    SenderThread:1947963 [sender.py:transition_state():463] send defer: 3
2024-06-07 18:07:27,569 DEBUG   HandlerThread:1947963 [handler.py:handle_request():139] handle_request: defer
