2024-06-07 15:01:34,892 INFO    StreamThr :1744645 [internal.py:wandb_internal():88] W&B internal server running at pid: 1744645, started at: 2024-06-07 15:01:34.892632
2024-06-07 15:01:34,895 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: status
2024-06-07 15:01:34,896 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: status
2024-06-07 15:01:34,897 INFO    WriterThread:1744645 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20240607_150134-20tysr5p/run-20tysr5p.wandb
2024-06-07 15:01:34,903 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: run_start
2024-06-07 15:01:34,905 DEBUG   HandlerThread:1744645 [system_info.py:__init__():31] System info init
2024-06-07 15:01:34,905 DEBUG   HandlerThread:1744645 [system_info.py:__init__():46] System info init done
2024-06-07 15:01:34,905 INFO    HandlerThread:1744645 [system_monitor.py:start():150] Starting system monitor
2024-06-07 15:01:34,905 INFO    SystemMonitor:1744645 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-07 15:01:34,905 INFO    HandlerThread:1744645 [system_monitor.py:probe():168] Collecting system info
2024-06-07 15:01:34,906 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started cpu
2024-06-07 15:01:34,906 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started disk
2024-06-07 15:01:34,907 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started gpu
2024-06-07 15:01:34,907 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started memory
2024-06-07 15:01:34,907 INFO    SystemMonitor:1744645 [interfaces.py:start():168] Started network
2024-06-07 15:01:34,949 DEBUG   HandlerThread:1744645 [system_info.py:probe():195] Probing system
2024-06-07 15:01:34,950 DEBUG   HandlerThread:1744645 [system_info.py:_probe_git():180] Probing git
2024-06-07 15:01:34,953 DEBUG   HandlerThread:1744645 [system_info.py:_probe_git():188] Probing git done
2024-06-07 15:01:34,953 DEBUG   HandlerThread:1744645 [system_info.py:probe():241] Probing system done
2024-06-07 15:01:34,953 DEBUG   HandlerThread:1744645 [system_monitor.py:probe():177] {'os': 'Linux-5.15.0-107-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-06-07T13:01:34.949502', 'startedAt': '2024-06-07T13:01:34.885984', 'docker': None, 'cuda': None, 'args': None, 'state': 'running', 'program': '/home/tbertrand/Bureau/dynamic-off-the-grid/unraveled_frank_wolfe_3_spikes.py', 'codePath': 'unraveled_frank_wolfe_3_spikes.py', 'git': {'remote': 'https://gitlab.inria.fr/blaville/dynamic-off-the-grid.git', 'commit': '6d00ccd3ccc89bdd18e75630ce6e44cff5ffccb4'}, 'email': 'tbertrand@ceremade.dauphine.fr', 'root': '/home/tbertrand/Bureau/dynamic-off-the-grid', 'host': 'P7550BERTRAND', 'username': 'tbertrand', 'executable': '/home/tbertrand/anaconda3/envs/fmicnn-condav2/bin/python', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 2.5198749999999994, 'min': 800.0, 'max': 5300.0}, 'cpu_freq_per_core': [{'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.565, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 4.198, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}, {'current': 2.4, 'min': 800.0, 'max': 5300.0}], 'disk': {'total': 1831.3967514038086, 'used': 681.914608001709}, 'gpu': 'Quadro T2000', 'gpu_count': 1, 'gpu_devices': [{'name': 'Quadro T2000', 'memory_total': 4066574336}], 'memory': {'total': 31.047698974609375}}
2024-06-07 15:01:34,953 INFO    HandlerThread:1744645 [system_monitor.py:probe():178] Finished collecting system info
2024-06-07 15:01:34,953 INFO    HandlerThread:1744645 [system_monitor.py:probe():181] Publishing system info
2024-06-07 15:01:34,953 DEBUG   HandlerThread:1744645 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2024-06-07 15:01:34,954 DEBUG   HandlerThread:1744645 [system_info.py:_save_pip():67] Saving pip packages done
2024-06-07 15:01:34,954 DEBUG   HandlerThread:1744645 [system_info.py:_save_conda():74] Saving list of conda packages installed into the current environment
2024-06-07 15:01:41,465 DEBUG   HandlerThread:1744645 [system_info.py:_save_conda():86] Saving conda packages done
2024-06-07 15:01:41,466 INFO    HandlerThread:1744645 [system_monitor.py:probe():183] Finished publishing system info
2024-06-07 15:01:41,493 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: partial_history
2024-06-07 15:01:41,493 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: partial_history
2024-06-07 15:01:41,494 DEBUG   SenderThread:1744645 [sender.py:send():303] send: exit
2024-06-07 15:01:41,494 INFO    SenderThread:1744645 [sender.py:send_exit():442] handling exit code: 0
2024-06-07 15:01:41,494 INFO    SenderThread:1744645 [sender.py:send_exit():444] handling runtime: 6
2024-06-07 15:01:41,494 INFO    SenderThread:1744645 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2024-06-07 15:01:41,495 INFO    SenderThread:1744645 [sender.py:send_exit():450] send defer
2024-06-07 15:01:41,495 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:01:41,495 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 0
2024-06-07 15:01:41,495 DEBUG   SenderThread:1744645 [sender.py:send_request():317] send_request: defer
2024-06-07 15:01:41,495 INFO    SenderThread:1744645 [sender.py:send_request_defer():459] handle sender defer: 0
2024-06-07 15:01:41,495 INFO    SenderThread:1744645 [sender.py:transition_state():463] send defer: 1
2024-06-07 15:01:41,495 DEBUG   HandlerThread:1744645 [handler.py:handle_request():139] handle_request: defer
2024-06-07 15:01:41,495 INFO    HandlerThread:1744645 [handler.py:handle_request_defer():162] handle defer: 1
2024-06-07 15:01:41,495 INFO    HandlerThread:1744645 [system_monitor.py:finish():160] Stopping system monitor
2024-06-07 15:01:41,495 DEBUG   SystemMonitor:1744645 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2024-06-07 15:01:41,496 INFO    HandlerThread:1744645 [interfaces.py:finish():173] Joined cpu
2024-06-07 15:01:41,496 DEBUG   SystemMonitor:1744645 [system_monitor.py:_start():137] Finished system metrics aggregation loop
