2024-06-10 23:40:25,481 INFO    StreamThr :1015629 [internal.py:wandb_internal():88] W&B internal server running at pid: 1015629, started at: 2024-06-10 23:40:25.481301
2024-06-10 23:40:25,482 DEBUG   HandlerThread:1015629 [handler.py:handle_request():139] handle_request: status
2024-06-10 23:40:25,483 DEBUG   SenderThread:1015629 [sender.py:send_request():317] send_request: status
2024-06-10 23:40:25,484 INFO    WriterThread:1015629 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20240610_234025-3co86c11/run-3co86c11.wandb
2024-06-10 23:40:25,492 DEBUG   HandlerThread:1015629 [handler.py:handle_request():139] handle_request: run_start
2024-06-10 23:40:25,493 DEBUG   HandlerThread:1015629 [system_info.py:__init__():31] System info init
2024-06-10 23:40:25,494 DEBUG   HandlerThread:1015629 [system_info.py:__init__():46] System info init done
2024-06-10 23:40:25,494 INFO    HandlerThread:1015629 [system_monitor.py:start():150] Starting system monitor
2024-06-10 23:40:25,494 INFO    SystemMonitor:1015629 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-10 23:40:25,494 INFO    HandlerThread:1015629 [system_monitor.py:probe():168] Collecting system info
2024-06-10 23:40:25,494 INFO    SystemMonitor:1015629 [interfaces.py:start():168] Started cpu
2024-06-10 23:40:25,494 INFO    SystemMonitor:1015629 [interfaces.py:start():168] Started disk
2024-06-10 23:40:25,495 INFO    SystemMonitor:1015629 [interfaces.py:start():168] Started gpu
2024-06-10 23:40:25,495 INFO    SystemMonitor:1015629 [interfaces.py:start():168] Started memory
2024-06-10 23:40:25,495 INFO    SystemMonitor:1015629 [interfaces.py:start():168] Started network
2024-06-10 23:40:25,546 DEBUG   HandlerThread:1015629 [system_info.py:probe():195] Probing system
2024-06-10 23:40:25,549 DEBUG   HandlerThread:1015629 [system_info.py:_probe_git():180] Probing git
2024-06-10 23:40:25,559 DEBUG   HandlerThread:1015629 [system_info.py:_probe_git():188] Probing git done
2024-06-10 23:40:25,559 DEBUG   HandlerThread:1015629 [system_info.py:probe():241] Probing system done
