2024-06-05 14:13:17,018 INFO    StreamThr :294461 [internal.py:wandb_internal():88] W&B internal server running at pid: 294461, started at: 2024-06-05 14:13:17.018442
2024-06-05 14:13:17,020 DEBUG   HandlerThread:294461 [handler.py:handle_request():139] handle_request: status
2024-06-05 14:13:17,021 DEBUG   SenderThread:294461 [sender.py:send_request():317] send_request: status
2024-06-05 14:13:17,022 INFO    WriterThread:294461 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20240605_141317-y637ruv5/run-y637ruv5.wandb
2024-06-05 14:13:17,030 DEBUG   HandlerThread:294461 [handler.py:handle_request():139] handle_request: run_start
2024-06-05 14:13:17,032 DEBUG   HandlerThread:294461 [system_info.py:__init__():31] System info init
2024-06-05 14:13:17,032 DEBUG   HandlerThread:294461 [system_info.py:__init__():46] System info init done
2024-06-05 14:13:17,032 INFO    HandlerThread:294461 [system_monitor.py:start():150] Starting system monitor
2024-06-05 14:13:17,032 INFO    SystemMonitor:294461 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-05 14:13:17,032 INFO    HandlerThread:294461 [system_monitor.py:probe():168] Collecting system info
2024-06-05 14:13:17,032 INFO    SystemMonitor:294461 [interfaces.py:start():168] Started cpu
2024-06-05 14:13:17,032 INFO    SystemMonitor:294461 [interfaces.py:start():168] Started disk
2024-06-05 14:13:17,033 INFO    SystemMonitor:294461 [interfaces.py:start():168] Started gpu
2024-06-05 14:13:17,033 INFO    SystemMonitor:294461 [interfaces.py:start():168] Started memory
2024-06-05 14:13:17,034 INFO    SystemMonitor:294461 [interfaces.py:start():168] Started network
2024-06-05 14:13:17,056 DEBUG   HandlerThread:294461 [system_info.py:probe():195] Probing system
2024-06-05 14:13:17,057 DEBUG   HandlerThread:294461 [system_info.py:_probe_git():180] Probing git
2024-06-05 14:13:17,061 DEBUG   HandlerThread:294461 [system_info.py:_probe_git():188] Probing git done
2024-06-05 14:13:17,061 DEBUG   HandlerThread:294461 [system_info.py:probe():241] Probing system done
