2024-06-10 12:04:24,527 INFO    StreamThr :366664 [internal.py:wandb_internal():88] W&B internal server running at pid: 366664, started at: 2024-06-10 12:04:24.521983
2024-06-10 12:04:24,528 DEBUG   HandlerThread:366664 [handler.py:handle_request():139] handle_request: status
2024-06-10 12:04:24,529 DEBUG   SenderThread:366664 [sender.py:send_request():317] send_request: status
2024-06-10 12:04:24,533 INFO    WriterThread:366664 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20240610_120424-1wnckf40/run-1wnckf40.wandb
2024-06-10 12:04:24,537 DEBUG   HandlerThread:366664 [handler.py:handle_request():139] handle_request: run_start
2024-06-10 12:04:24,538 DEBUG   HandlerThread:366664 [system_info.py:__init__():31] System info init
2024-06-10 12:04:24,538 DEBUG   HandlerThread:366664 [system_info.py:__init__():46] System info init done
2024-06-10 12:04:24,538 INFO    HandlerThread:366664 [system_monitor.py:start():150] Starting system monitor
2024-06-10 12:04:24,538 INFO    SystemMonitor:366664 [system_monitor.py:_start():116] Starting system asset monitoring threads
2024-06-10 12:04:24,538 INFO    HandlerThread:366664 [system_monitor.py:probe():168] Collecting system info
2024-06-10 12:04:24,538 INFO    SystemMonitor:366664 [interfaces.py:start():168] Started cpu
2024-06-10 12:04:24,539 INFO    SystemMonitor:366664 [interfaces.py:start():168] Started disk
2024-06-10 12:04:24,539 INFO    SystemMonitor:366664 [interfaces.py:start():168] Started gpu
2024-06-10 12:04:24,539 INFO    SystemMonitor:366664 [interfaces.py:start():168] Started memory
2024-06-10 12:04:24,540 INFO    SystemMonitor:366664 [interfaces.py:start():168] Started network
2024-06-10 12:04:24,567 DEBUG   HandlerThread:366664 [system_info.py:probe():195] Probing system
2024-06-10 12:04:24,568 DEBUG   HandlerThread:366664 [system_info.py:_probe_git():180] Probing git
2024-06-10 12:04:24,571 DEBUG   HandlerThread:366664 [system_info.py:_probe_git():188] Probing git done
2024-06-10 12:04:24,571 DEBUG   HandlerThread:366664 [system_info.py:probe():241] Probing system done
