2023-12-04 10:34:20,679 INFO    StreamThr :379973 [internal.py:wandb_internal():88] W&B internal server running at pid: 379973, started at: 2023-12-04 10:34:20.679471
2023-12-04 10:34:20,681 DEBUG   HandlerThread:379973 [handler.py:handle_request():139] handle_request: status
2023-12-04 10:34:20,681 DEBUG   SenderThread:379973 [sender.py:send_request():317] send_request: status
2023-12-04 10:34:20,682 INFO    WriterThread:379973 [datastore.py:open_for_write():75] open: /home/tbertrand/Bureau/dynamic-off-the-grid/wandb/offline-run-20231204_103420-jb7oql7r/run-jb7oql7r.wandb
2023-12-04 10:34:20,684 DEBUG   HandlerThread:379973 [handler.py:handle_request():139] handle_request: run_start
2023-12-04 10:34:20,686 DEBUG   HandlerThread:379973 [system_info.py:__init__():31] System info init
2023-12-04 10:34:20,686 DEBUG   HandlerThread:379973 [system_info.py:__init__():46] System info init done
2023-12-04 10:34:20,686 INFO    HandlerThread:379973 [system_monitor.py:start():150] Starting system monitor
2023-12-04 10:34:20,687 INFO    SystemMonitor:379973 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-12-04 10:34:20,687 INFO    HandlerThread:379973 [system_monitor.py:probe():168] Collecting system info
2023-12-04 10:34:20,687 INFO    SystemMonitor:379973 [interfaces.py:start():168] Started cpu
2023-12-04 10:34:20,688 INFO    SystemMonitor:379973 [interfaces.py:start():168] Started disk
2023-12-04 10:34:20,688 INFO    SystemMonitor:379973 [interfaces.py:start():168] Started gpu
2023-12-04 10:34:20,688 INFO    SystemMonitor:379973 [interfaces.py:start():168] Started memory
2023-12-04 10:34:20,688 INFO    SystemMonitor:379973 [interfaces.py:start():168] Started network
2023-12-04 10:34:20,709 DEBUG   HandlerThread:379973 [system_info.py:probe():195] Probing system
2023-12-04 10:34:20,710 DEBUG   HandlerThread:379973 [system_info.py:_probe_git():180] Probing git
2023-12-04 10:34:20,713 DEBUG   HandlerThread:379973 [system_info.py:_probe_git():188] Probing git done
2023-12-04 10:34:20,713 DEBUG   HandlerThread:379973 [system_info.py:probe():241] Probing system done
